,Date,Percent Illumination,Total Crimes,City
2912,2016-12-21,,1256,NYC
2913,2016-12-22,,1299,NYC
2914,2016-12-23,,1344,NYC
2915,2016-12-24,,1084,NYC
2916,2016-12-25,,907,NYC
2917,2016-12-26,,1030,NYC
2918,2016-12-27,,1255,NYC
2919,2016-12-28,,1192,NYC
2920,2016-12-29,,1151,NYC
2921,2016-12-30,,1234,NYC
2922,2016-12-31,,1138,NYC
2923,2017-01-01,,1986,NYC
2924,2017-01-02,,1030,NYC
2925,2017-01-03,,1272,NYC
2926,2017-01-04,,1263,NYC
2927,2017-01-05,,1265,NYC
2928,2017-01-06,,1202,NYC
2929,2017-01-07,,980,NYC
2930,2017-01-08,,892,NYC
2931,2017-01-09,,986,NYC
2932,2017-01-10,,1214,NYC
2933,2017-01-11,,1206,NYC
2934,2017-01-12,,1376,NYC
2935,2017-01-13,,1377,NYC
2936,2017-01-14,,1255,NYC
2937,2017-01-15,,1074,NYC
2938,2017-01-16,,1105,NYC
2939,2017-01-17,,1266,NYC
2940,2017-01-18,,1310,NYC
2941,2017-01-19,,1242,NYC
2942,2017-01-20,,1460,NYC
2943,2017-01-21,,1322,NYC
2944,2017-01-22,,1239,NYC
2945,2017-01-23,,1191,NYC
2946,2017-01-24,,1163,NYC
2947,2017-01-25,,1270,NYC
2948,2017-01-26,,1284,NYC
2949,2017-01-27,,1303,NYC
2950,2017-01-28,,1254,NYC
2951,2017-01-29,,1129,NYC
2952,2017-01-30,,1104,NYC
2953,2017-01-31,,1104,NYC
2954,2017-02-01,,1489,NYC
2955,2017-02-02,,1281,NYC
2956,2017-02-03,,1261,NYC
2957,2017-02-04,,1135,NYC
2958,2017-02-05,,1182,NYC
2959,2017-02-06,,1192,NYC
2960,2017-02-07,,1110,NYC
2961,2017-02-08,,1313,NYC
2962,2017-02-09,,770,NYC
2963,2017-02-10,,1169,NYC
2964,2017-02-11,,1217,NYC
2965,2017-02-12,,1049,NYC
2966,2017-02-13,,1102,NYC
2967,2017-02-14,,1143,NYC
2968,2017-02-15,,1212,NYC
2969,2017-02-16,,1143,NYC
2970,2017-02-17,,1215,NYC
2971,2017-02-18,,1221,NYC
2972,2017-02-19,,1161,NYC
2973,2017-02-20,,1094,NYC
2974,2017-02-21,,1091,NYC
2975,2017-02-22,,1094,NYC
2976,2017-02-23,,1255,NYC
2977,2017-02-24,,1241,NYC
2978,2017-02-25,,1243,NYC
2979,2017-02-26,,1009,NYC
2980,2017-02-27,,1209,NYC
2981,2017-02-28,,1283,NYC
2982,2017-03-01,,1540,NYC
2983,2017-03-02,,1159,NYC
2984,2017-03-03,,1248,NYC
2985,2017-03-04,,1174,NYC
2986,2017-03-05,,1068,NYC
2987,2017-03-06,,1111,NYC
2988,2017-03-07,,1224,NYC
2989,2017-03-08,,1342,NYC
2990,2017-03-09,,1227,NYC
2991,2017-03-10,,1248,NYC
2992,2017-03-11,,1060,NYC
2993,2017-03-12,,981,NYC
2994,2017-03-13,,1077,NYC
2995,2017-03-14,,625,NYC
2996,2017-03-15,,972,NYC
2997,2017-03-16,,1092,NYC
2998,2017-03-17,,1288,NYC
2999,2017-03-18,,1169,NYC
3000,2017-03-19,,1039,NYC
3001,2017-03-20,,1225,NYC
3002,2017-03-21,,1263,NYC
3003,2017-03-22,,1210,NYC
3004,2017-03-23,,1256,NYC
3005,2017-03-24,,1350,NYC
3006,2017-03-25,,1268,NYC
3007,2017-03-26,,1031,NYC
3008,2017-03-27,,1090,NYC
3009,2017-03-28,,1230,NYC
3010,2017-03-29,,1207,NYC
3011,2017-03-30,,1209,NYC
3012,2017-03-31,,1120,NYC
3013,2017-04-01,,1446,NYC
3014,2017-04-02,,1217,NYC
3015,2017-04-03,,1363,NYC
3016,2017-04-04,,1244,NYC
3017,2017-04-05,,1254,NYC
3018,2017-04-06,,1139,NYC
3019,2017-04-07,,1264,NYC
3020,2017-04-08,,1220,NYC
3021,2017-04-09,,1134,NYC
3022,2017-04-10,,1308,NYC
3023,2017-04-11,,1222,NYC
3024,2017-04-12,,1288,NYC
3025,2017-04-13,,1222,NYC
3026,2017-04-14,,1246,NYC
3027,2017-04-15,,1207,NYC
3028,2017-04-16,,1171,NYC
3029,2017-04-17,,1285,NYC
3030,2017-04-18,,1259,NYC
3031,2017-04-19,,1262,NYC
3032,2017-04-20,,1257,NYC
3033,2017-04-21,,1311,NYC
3034,2017-04-22,,1241,NYC
3035,2017-04-23,,1111,NYC
3036,2017-04-24,,1196,NYC
3037,2017-04-25,,1197,NYC
3038,2017-04-26,,1188,NYC
3039,2017-04-27,,1285,NYC
3040,2017-04-28,,1405,NYC
3041,2017-04-29,,1353,NYC
3042,2017-04-30,,1203,NYC
3043,2017-05-01,,1562,NYC
3044,2017-05-02,,1409,NYC
3045,2017-05-03,,1375,NYC
3046,2017-05-04,,1342,NYC
3047,2017-05-05,,1283,NYC
3048,2017-05-06,,1309,NYC
3049,2017-05-07,,1191,NYC
3050,2017-05-08,,1190,NYC
3051,2017-05-09,,1237,NYC
3052,2017-05-10,,1392,NYC
3053,2017-05-11,,1290,NYC
3054,2017-05-12,,1321,NYC
3055,2017-05-13,,1030,NYC
3056,2017-05-14,,1106,NYC
3057,2017-05-15,,1317,NYC
3058,2017-05-16,,1303,NYC
3059,2017-05-17,,1436,NYC
3060,2017-05-18,,1343,NYC
3061,2017-05-19,,1451,NYC
3062,2017-05-20,,1336,NYC
3063,2017-05-21,,1277,NYC
3064,2017-05-22,,1080,NYC
3065,2017-05-23,,1351,NYC
3066,2017-05-24,,1435,NYC
3067,2017-05-25,,1234,NYC
3068,2017-05-26,,1358,NYC
3069,2017-05-27,,1431,NYC
3070,2017-05-28,,1259,NYC
3071,2017-05-29,,1109,NYC
3072,2017-05-30,,1334,NYC
3073,2017-05-31,,1264,NYC
3074,2017-06-01,,1681,NYC
3075,2017-06-02,,1409,NYC
3076,2017-06-03,,1319,NYC
3077,2017-06-04,,1163,NYC
3078,2017-06-05,,1275,NYC
3079,2017-06-06,,1240,NYC
3080,2017-06-07,,1306,NYC
3081,2017-06-08,,1302,NYC
3082,2017-06-09,,1427,NYC
3083,2017-06-10,,1353,NYC
3084,2017-06-11,,1244,NYC
3085,2017-06-12,,1237,NYC
3086,2017-06-13,,1247,NYC
3087,2017-06-14,,1367,NYC
3088,2017-06-15,,1415,NYC
3089,2017-06-16,,1375,NYC
3090,2017-06-17,,1275,NYC
3091,2017-06-18,,1197,NYC
3092,2017-06-19,,1210,NYC
3093,2017-06-20,,1422,NYC
3094,2017-06-21,,1422,NYC
3095,2017-06-22,,1369,NYC
3096,2017-06-23,,1385,NYC
3097,2017-06-24,,1334,NYC
3098,2017-06-25,,1314,NYC
3099,2017-06-26,,1356,NYC
3100,2017-06-27,,1320,NYC
3101,2017-06-28,,1340,NYC
3102,2017-06-29,,1259,NYC
3103,2017-06-30,,1414,NYC
3104,2017-07-01,,1583,NYC
3105,2017-07-02,,1259,NYC
3106,2017-07-03,,1379,NYC
3107,2017-07-04,,1326,NYC
3108,2017-07-05,,1444,NYC
3109,2017-07-06,,1293,NYC
3110,2017-07-07,,1368,NYC
3111,2017-07-08,,1309,NYC
3112,2017-07-09,,1279,NYC
3113,2017-07-10,,1316,NYC
3114,2017-07-11,,1170,NYC
3115,2017-07-12,,1391,NYC
3116,2017-07-13,,1380,NYC
3117,2017-07-14,,1275,NYC
3118,2017-07-15,,1339,NYC
3119,2017-07-16,,1270,NYC
3120,2017-07-17,,1359,NYC
3121,2017-07-18,,1388,NYC
3122,2017-07-19,,1445,NYC
3123,2017-07-20,,1339,NYC
3124,2017-07-21,,1358,NYC
3125,2017-07-22,,1401,NYC
3126,2017-07-23,,1340,NYC
3127,2017-07-24,,1250,NYC
3128,2017-07-25,,1372,NYC
3129,2017-07-26,,1352,NYC
3130,2017-07-27,,1313,NYC
3131,2017-07-28,,1487,NYC
3132,2017-07-29,,1276,NYC
3133,2017-07-30,,1179,NYC
3134,2017-07-31,,1255,NYC
3135,2017-08-01,,1519,NYC
3136,2017-08-02,,1378,NYC
3137,2017-08-03,,1454,NYC
3138,2017-08-04,,1419,NYC
3139,2017-08-05,,1357,NYC
3140,2017-08-06,,1231,NYC
3141,2017-08-07,,1151,NYC
3142,2017-08-08,,1386,NYC
3143,2017-08-09,,1373,NYC
3144,2017-08-10,,1387,NYC
3145,2017-08-11,,1409,NYC
3146,2017-08-12,,1326,NYC
3147,2017-08-13,,1274,NYC
3148,2017-08-14,,1329,NYC
3149,2017-08-15,,1348,NYC
3150,2017-08-16,,1393,NYC
3151,2017-08-17,,1404,NYC
3152,2017-08-18,,1224,NYC
3153,2017-08-19,,1364,NYC
3154,2017-08-20,,1273,NYC
3155,2017-08-21,,1250,NYC
3156,2017-08-22,,1321,NYC
3157,2017-08-23,,1408,NYC
3158,2017-08-24,,1364,NYC
3159,2017-08-25,,1435,NYC
3160,2017-08-26,,1223,NYC
3161,2017-08-27,,1276,NYC
3162,2017-08-28,,1200,NYC
3163,2017-08-29,,1111,NYC
3164,2017-08-30,,1353,NYC
3165,2017-08-31,,1325,NYC
3166,2017-09-01,,1497,NYC
3167,2017-09-02,,1346,NYC
3168,2017-09-03,,1084,NYC
3169,2017-09-04,,1228,NYC
3170,2017-09-05,,1394,NYC
3171,2017-09-06,,1254,NYC
3172,2017-09-07,,1333,NYC
3173,2017-09-08,,1392,NYC
3174,2017-09-09,,1305,NYC
3175,2017-09-10,,1254,NYC
3176,2017-09-11,,1198,NYC
3177,2017-09-12,,1280,NYC
3178,2017-09-13,,1349,NYC
3179,2017-09-14,,1347,NYC
3180,2017-09-15,,1510,NYC
3181,2017-09-16,,1426,NYC
3182,2017-09-17,,1293,NYC
3183,2017-09-18,,1275,NYC
3184,2017-09-19,,1173,NYC
3185,2017-09-20,,1436,NYC
3186,2017-09-21,,1317,NYC
3187,2017-09-22,,1393,NYC
3188,2017-09-23,,1474,NYC
3189,2017-09-24,,1272,NYC
3190,2017-09-25,,1205,NYC
3191,2017-09-26,,1284,NYC
3192,2017-09-27,,1342,NYC
3193,2017-09-28,,1452,NYC
3194,2017-09-29,,1327,NYC
3195,2017-09-30,,1293,NYC
3196,2017-10-01,,1317,NYC
3197,2017-10-02,,1289,NYC
3198,2017-10-03,,1281,NYC
3199,2017-10-04,,1342,NYC
3200,2017-10-05,,1330,NYC
3201,2017-10-06,,1591,NYC
3202,2017-10-07,,1287,NYC
3203,2017-10-08,,1163,NYC
3204,2017-10-09,,1141,NYC
3205,2017-10-10,,1453,NYC
3206,2017-10-11,,1400,NYC
3207,2017-10-12,,1330,NYC
3208,2017-10-13,,1500,NYC
3209,2017-10-14,,1304,NYC
3210,2017-10-15,,1333,NYC
3211,2017-10-16,,1222,NYC
3212,2017-10-17,,1282,NYC
3213,2017-10-18,,1331,NYC
3214,2017-10-19,,1362,NYC
3215,2017-10-20,,1351,NYC
3216,2017-10-21,,1351,NYC
3217,2017-10-22,,1217,NYC
3218,2017-10-23,,1389,NYC
3219,2017-10-24,,1354,NYC
3220,2017-10-25,,1416,NYC
3221,2017-10-26,,1338,NYC
3222,2017-10-27,,1304,NYC
3223,2017-10-28,,1315,NYC
3224,2017-10-29,,1126,NYC
3225,2017-10-30,,1137,NYC
3226,2017-10-31,,1407,NYC
3227,2017-11-01,,1378,NYC
3228,2017-11-02,,1408,NYC
3229,2017-11-03,,1401,NYC
3230,2017-11-04,,1193,NYC
3231,2017-11-05,,1103,NYC
3232,2017-11-06,,1219,NYC
3233,2017-11-07,,1163,NYC
3234,2017-11-08,,1251,NYC
3235,2017-11-09,,1255,NYC
3236,2017-11-10,,1194,NYC
3237,2017-11-11,,1120,NYC
3238,2017-11-12,,1122,NYC
3239,2017-11-13,,1188,NYC
3240,2017-11-14,,1194,NYC
3241,2017-11-15,,1301,NYC
3242,2017-11-16,,1186,NYC
3243,2017-11-17,,1293,NYC
3244,2017-11-18,,1293,NYC
3245,2017-11-19,,1128,NYC
3246,2017-11-20,,1202,NYC
3247,2017-11-21,,1155,NYC
3248,2017-11-22,,1268,NYC
3249,2017-11-23,,821,NYC
3250,2017-11-24,,1218,NYC
3251,2017-11-25,,1202,NYC
3252,2017-11-26,,1113,NYC
3253,2017-11-27,,1234,NYC
3254,2017-11-28,,1231,NYC
3255,2017-11-29,,1229,NYC
3256,2017-11-30,,1282,NYC
3257,2017-12-01,,1424,NYC
3258,2017-12-02,,1217,NYC
3259,2017-12-03,,1114,NYC
3260,2017-12-04,,1192,NYC
3261,2017-12-05,,1262,NYC
3262,2017-12-06,,1233,NYC
3263,2017-12-07,,1201,NYC
3264,2017-12-08,,1297,NYC
3265,2017-12-09,,1087,NYC
3266,2017-12-10,,1097,NYC
3267,2017-12-11,,1093,NYC
3268,2017-12-12,,1160,NYC
3269,2017-12-13,,1080,NYC
3270,2017-12-14,,1030,NYC
3271,2017-12-15,,1103,NYC
3272,2017-12-16,,1129,NYC
3273,2017-12-17,,1129,NYC
3274,2017-12-18,,1069,NYC
3275,2017-12-19,,1166,NYC
3276,2017-12-20,,1205,NYC
3277,2017-12-21,,1143,NYC
3278,2017-12-22,,1183,NYC
3279,2017-12-23,,1117,NYC
3280,2017-12-24,,911,NYC
3281,2017-12-25,,717,NYC
3282,2017-12-26,,912,NYC
3283,2017-12-27,,939,NYC
3284,2017-12-28,,905,NYC
3285,2017-12-29,,895,NYC
3286,2017-12-30,,840,NYC
3287,2017-12-31,,609,NYC
3288,,84.0,44,Portland
3289,,91.0,1,Portland
3290,,96.0,1,Portland
3291,,99.0,3,Portland
3292,,100.0,3,Portland
3293,,99.0,3,Portland
3294,,96.0,2,Portland
3295,,91.0,1,Portland
3296,,85.0,1,Portland
3297,,78.0,1,Portland
3298,,70.0,3,Portland
3299,,61.0,2,Portland
3300,,52.0,3,Portland
3301,,42.0,1,Portland
3302,,32.0,4,Portland
3303,,23.0,3,Portland
3304,,14.0,1,Portland
3305,,8.0,1,Portland
3306,,3.0,6,Portland
3307,,0.0,2,Portland
3308,,1.0,1,Portland
3309,,4.0,2,Portland
3310,,11.0,1,Portland
3311,,19.0,2,Portland
3312,,29.0,1,Portland
3313,,40.0,1,Portland
3314,,51.0,1,Portland
3315,,61.0,1,Portland
3316,,71.0,1,Portland
3317,,80.0,3,Portland
3318,,87.0,2,Portland
3319,,93.0,18,Portland
3320,,97.0,4,Portland
3321,,99.0,1,Portland
3322,,100.0,1,Portland
3323,,98.0,3,Portland
3324,,95.0,3,Portland
3325,,91.0,1,Portland
3326,,85.0,1,Portland
3327,,77.0,1,Portland
3328,,69.0,1,Portland
3329,,59.0,2,Portland
3330,,49.0,1,Portland
3331,,39.0,2,Portland
3332,,29.0,2,Portland
3333,,19.0,7,Portland
3334,,11.0,1,Portland
3335,,5.0,1,Portland
3336,,1.0,2,Portland
3337,,0.0,1,Portland
3338,,2.0,5,Portland
3339,,8.0,2,Portland
3340,,15.0,5,Portland
3341,,24.0,1,Portland
3342,,35.0,2,Portland
3343,,45.0,3,Portland
3344,,56.0,8,Portland
3345,,66.0,2,Portland
3346,,75.0,2,Portland
3347,,83.0,25,Portland
3348,,89.0,4,Portland
3349,,94.0,4,Portland
3350,,98.0,4,Portland
3351,,100.0,3,Portland
3352,,100.0,5,Portland
3353,,98.0,1,Portland
3354,,95.0,1,Portland
3355,,89.0,2,Portland
3356,,83.0,5,Portland
3357,,75.0,2,Portland
3358,,65.0,7,Portland
3359,,55.0,1,Portland
3360,,45.0,1,Portland
3361,,34.0,5,Portland
3362,,24.0,2,Portland
3363,,14.0,3,Portland
3364,,7.0,4,Portland
3365,,2.0,8,Portland
3366,,0.0,4,Portland
3367,,1.0,5,Portland
3368,,5.0,1,Portland
3369,,11.0,1,Portland
3370,,20.0,1,Portland
3371,,29.0,1,Portland
3372,,39.0,4,Portland
3373,,49.0,4,Portland
3374,,59.0,5,Portland
3375,,69.0,2,Portland
3376,,77.0,1,Portland
3377,,85.0,4,Portland
3378,,91.0,31,Portland
3379,,95.0,2,Portland
3380,,99.0,7,Portland
3381,,100.0,7,Portland
3382,,99.0,4,Portland
3383,,97.0,11,Portland
3384,,93.0,10,Portland
3385,,87.0,2,Portland
3386,,79.0,2,Portland
3387,,70.0,9,Portland
3388,,60.0,4,Portland
3389,,49.0,5,Portland
3390,,38.0,9,Portland
3391,,27.0,8,Portland
3392,,17.0,29,Portland
3393,,9.0,6,Portland
3394,,3.0,9,Portland
3395,,0.0,4,Portland
3396,,0.0,7,Portland
3397,,3.0,19,Portland
3398,,8.0,8,Portland
3399,,15.0,9,Portland
3400,,24.0,8,Portland
3401,,33.0,16,Portland
3402,,43.0,7,Portland
3403,,53.0,11,Portland
3404,,62.0,30,Portland
3405,,71.0,26,Portland
3406,,79.0,29,Portland
3407,,86.0,65,Portland
3408,,92.0,193,Portland
3409,,97.0,178,Portland
3410,,99.0,130,Portland
3411,,100.0,146,Portland
3412,,99.0,151,Portland
3413,,95.0,169,Portland
3414,,90.0,143,Portland
3415,,83.0,150,Portland
3416,,74.0,125,Portland
3417,,63.0,145,Portland
3418,,52.0,149,Portland
3419,,41.0,163,Portland
3420,,30.0,139,Portland
3421,,20.0,147,Portland
3422,,11.0,190,Portland
3423,,5.0,167,Portland
3424,,1.0,162,Portland
3425,,0.0,158,Portland
3426,,2.0,149,Portland
3427,,6.0,197,Portland
3428,,11.0,188,Portland
3429,,19.0,163,Portland
3430,,27.0,134,Portland
3431,,36.0,140,Portland
3432,,46.0,140,Portland
3433,,55.0,189,Portland
3434,,64.0,149,Portland
3435,,73.0,147,Portland
3436,,81.0,158,Portland
3437,,88.0,167,Portland
3438,,94.0,135,Portland
3439,,98.0,173,Portland
3440,,100.0,145,Portland
3441,,99.0,147,Portland
3442,,97.0,152,Portland
3443,,92.0,172,Portland
3444,,85.0,144,Portland
3445,,76.0,153,Portland
3446,,66.0,147,Portland
3447,,55.0,145,Portland
3448,,43.0,175,Portland
3449,,32.0,125,Portland
3450,,22.0,164,Portland
3451,,13.0,155,Portland
3452,,7.0,148,Portland
3453,,2.0,162,Portland
3454,,0.0,137,Portland
3455,,1.0,156,Portland
3456,,3.0,145,Portland
3457,,8.0,139,Portland
3458,,14.0,135,Portland
3459,,21.0,163,Portland
3460,,30.0,142,Portland
3461,,39.0,169,Portland
3462,,48.0,154,Portland
3463,,58.0,187,Portland
3464,,67.0,156,Portland
3465,,76.0,143,Portland
3466,,84.0,144,Portland
3467,,91.0,152,Portland
3468,,96.0,134,Portland
3469,,99.0,167,Portland
3470,,100.0,167,Portland
3471,,98.0,176,Portland
3472,,94.0,155,Portland
3473,,87.0,125,Portland
3474,,78.0,155,Portland
3475,,68.0,162,Portland
3476,,57.0,130,Portland
3477,,46.0,134,Portland
3478,,35.0,171,Portland
3479,,24.0,157,Portland
3480,,16.0,114,Portland
3481,,9.0,126,Portland
3482,,4.0,144,Portland
3483,,1.0,156,Portland
3484,,0.0,159,Portland
3485,,2.0,186,Portland
3486,,5.0,151,Portland
3487,,10.0,124,Portland
3488,,16.0,154,Portland
3489,,24.0,161,Portland
3490,,32.0,163,Portland
3491,,41.0,165,Portland
3492,,51.0,190,Portland
3493,,61.0,151,Portland
3494,,70.0,166,Portland
3495,,79.0,145,Portland
3496,,87.0,159,Portland
3497,,93.0,174,Portland
3498,,98.0,162,Portland
3499,,100.0,172,Portland
3500,,99.0,158,Portland
3501,,95.0,143,Portland
3502,,89.0,150,Portland
3503,,81.0,146,Portland
3504,,70.0,136,Portland
3505,,60.0,155,Portland
3506,,48.0,187,Portland
3507,,37.0,158,Portland
3508,,27.0,146,Portland
3509,,18.0,141,Portland
3510,,11.0,116,Portland
3511,,6.0,153,Portland
3512,,2.0,130,Portland
3513,,0.0,154,Portland
3514,,0.0,140,Portland
3515,,2.0,114,Portland
3516,,6.0,151,Portland
3517,,12.0,164,Portland
3518,,18.0,114,Portland
3519,,26.0,161,Portland
3520,,35.0,160,Portland
3521,,45.0,151,Portland
3522,,55.0,149,Portland
3523,,65.0,138,Portland
3524,,74.0,154,Portland
3525,,83.0,160,Portland
3526,,91.0,152,Portland
3527,,96.0,178,Portland
3528,,100.0,136,Portland
3529,,100.0,135,Portland
3530,,97.0,142,Portland
3531,,91.0,144,Portland
3532,,83.0,150,Portland
3533,,73.0,148,Portland
3534,,63.0,151,Portland
3535,,52.0,125,Portland
3536,,41.0,129,Portland
3537,,31.0,148,Portland
3538,,22.0,162,Portland
3539,,15.0,147,Portland
3540,,8.0,129,Portland
3541,,4.0,157,Portland
3542,,1.0,182,Portland
3543,,0.0,127,Portland
3544,,1.0,141,Portland
3545,,3.0,146,Portland
3546,,8.0,139,Portland
3547,,14.0,146,Portland
3548,,21.0,205,Portland
3549,,29.0,133,Portland
3550,,39.0,141,Portland
3551,,49.0,142,Portland
3552,,59.0,139,Portland
3553,,70.0,156,Portland
3554,,80.0,156,Portland
3555,,88.0,161,Portland
3556,,95.0,161,Portland
3557,,99.0,159,Portland
3558,,100.0,158,Portland
3559,,98.0,157,Portland
3560,,93.0,174,Portland
3561,,86.0,197,Portland
3562,,77.0,162,Portland
3563,,67.0,180,Portland
3564,,57.0,137,Portland
3565,,46.0,154,Portland
3566,,36.0,137,Portland
3567,,27.0,175,Portland
3568,,19.0,132,Portland
3569,,12.0,155,Portland
3570,,7.0,171,Portland
3571,,3.0,140,Portland
3572,,1.0,161,Portland
3573,,0.0,154,Portland
3574,,1.0,163,Portland
3575,,5.0,169,Portland
3576,,10.0,176,Portland
3577,,16.0,179,Portland
3578,,24.0,191,Portland
3579,,33.0,158,Portland
3580,,44.0,132,Portland
3581,,54.0,164,Portland
3582,,65.0,148,Portland
3583,,76.0,143,Portland
3584,,85.0,194,Portland
3585,,93.0,177,Portland
3586,,98.0,166,Portland
3587,,100.0,147,Portland
3588,,99.0,156,Portland
3589,,95.0,190,Portland
3590,,89.0,185,Portland
3591,,82.0,232,Portland
3592,,73.0,177,Portland
3593,,63.0,165,Portland
3594,,53.0,157,Portland
3595,,43.0,148,Portland
3596,,34.0,183,Portland
3597,,25.0,169,Portland
3598,,17.0,177,Portland
3599,,11.0,125,Portland
3600,,6.0,156,Portland
3601,,2.0,144,Portland
3602,,0.0,147,Portland
3603,,0.0,160,Portland
3604,,2.0,133,Portland
3605,,6.0,126,Portland
3606,,12.0,153,Portland
3607,,20.0,115,Portland
3608,,29.0,171,Portland
3609,,39.0,160,Portland
3610,,50.0,172,Portland
3611,,61.0,173,Portland
3612,,72.0,215,Portland
3613,,82.0,146,Portland
3614,,90.0,174,Portland
3615,,96.0,162,Portland
3616,,99.0,182,Portland
3617,,100.0,127,Portland
3618,,98.0,182,Portland
3619,,93.0,161,Portland
3620,,87.0,138,Portland
3621,,79.0,143,Portland
3622,,70.0,188,Portland
3623,,60.0,166,Portland
3624,,51.0,164,Portland
3625,,41.0,209,Portland
3626,,32.0,166,Portland
3627,,24.0,164,Portland
3628,,16.0,140,Portland
3629,,10.0,162,Portland
3630,,5.0,146,Portland
3631,,2.0,151,Portland
3632,,0.0,158,Portland
3633,,1.0,180,Portland
3634,,4.0,150,Portland
3635,,9.0,175,Portland
3636,,16.0,159,Portland
3637,,25.0,156,Portland
3638,,35.0,140,Portland
3639,,46.0,187,Portland
3640,,57.0,164,Portland
3641,,68.0,130,Portland
3642,,78.0,164,Portland
3643,,87.0,155,Portland
3644,,94.0,148,Portland
3645,,98.0,152,Portland
3646,,100.0,108,Portland
3647,,99.0,141,Portland
3648,,96.0,153,Portland
3649,,91.0,134,Portland
3650,,85.0,137,Portland
3651,,77.0,166,Portland
3652,,68.0,145,Portland
3653,,60.0,200,Portland
3654,,50.0,136,Portland
3655,,41.0,84,Portland
3656,,32.0,116,Portland
3657,,23.0,141,Portland
3658,,16.0,147,Portland
3659,,9.0,128,Portland
3660,,4.0,167,Portland
3661,,1.0,148,Portland
3662,,0.0,157,Portland
3663,,2.0,169,Portland
3664,,6.0,151,Portland
3665,,12.0,170,Portland
3666,,20.0,139,Portland
3667,,30.0,160,Portland
3668,,41.0,187,Portland
3669,,53.0,110,Portland
3670,,64.0,159,Portland
3671,,74.0,160,Portland
3672,,83.0,177,Portland
3673,,91.0,175,Portland
3674,,96.0,172,Portland
3675,,99.0,159,Portland
3676,,100.0,159,Portland
3677,,99.0,155,Portland
3678,,95.0,170,Portland
3679,,90.0,159,Portland
3680,,84.0,167,Portland
3681,,76.0,190,Portland
3682,,68.0,147,Portland
3683,,59.0,153,Portland
3684,,50.0,171,Portland
3685,,40.0,141,Portland
3686,,31.0,144,Portland
3687,,22.0,142,Portland
3688,,14.0,173,Portland
3689,,7.0,160,Portland
3690,,3.0,147,Portland
3691,,0.0,159,Portland
3692,,1.0,149,Portland
3693,,4.0,161,Portland
3694,,9.0,159,Portland
3695,,17.0,126,Portland
3696,,27.0,133,Portland
3697,,38.0,139,Portland
3698,,49.0,162,Portland
3699,,60.0,136,Portland
3700,,70.0,145,Portland
3701,,80.0,142,Portland
3702,,87.0,167,Portland
3703,,93.0,155,Portland
3704,,98.0,171,Portland
3705,,100.0,145,Portland
3706,,100.0,144,Portland
3707,,98.0,135,Portland
3708,,95.0,152,Portland
3709,,89.0,210,Portland
3710,,83.0,163,Portland
3711,,75.0,163,Portland
3712,,67.0,169,Portland
3713,,57.0,166,Portland
3714,,48.0,144,Portland
3715,,38.0,146,Portland
3716,,28.0,177,Portland
3717,,19.0,156,Portland
3718,,11.0,138,Portland
3719,,5.0,144,Portland
3720,,1.0,151,Portland
3721,,0.0,140,Portland
3722,,2.0,135,Portland
3723,,7.0,173,Portland
3724,,14.0,163,Portland
3725,,23.0,116,Portland
3726,,34.0,147,Portland
3727,,45.0,123,Portland
3728,,56.0,134,Portland
3729,,66.0,148,Portland
3730,,75.0,165,Portland
3731,,84.0,152,Portland
3732,,90.0,126,Portland
3733,,95.0,135,Portland
3734,,98.0,141,Portland
3735,,100.0,176,Portland
3736,,100.0,139,Portland
3737,,97.0,152,Portland
3738,,94.0,170,Portland
3739,,88.0,126,Portland
3740,,81.0,151,Portland
3741,,73.0,154,Portland
3742,,64.0,157,Portland
3743,,54.0,134,Portland
3744,,44.0,198,Portland
3745,,34.0,192,Portland
3746,,24.0,165,Portland
3747,,15.0,171,Portland
3748,,8.0,136,Portland
3749,,2.0,149,Portland
3750,,0.0,148,Portland
3751,,1.0,162,Portland
3752,,5.0,143,Portland
3753,,11.0,126,Portland
3754,,20.0,157,Portland
3755,,29.0,160,Portland
3756,,40.0,182,Portland
3757,,51.0,160,Portland
3758,,61.0,168,Portland
3759,,70.0,150,Portland
3760,,79.0,152,Portland
3761,,86.0,156,Portland
3762,,92.0,132,Portland
3763,,96.0,130,Portland
3764,,99.0,137,Portland
3765,,100.0,168,Portland
3766,,99.0,145,Portland
3767,,96.0,143,Portland
3768,,92.0,132,Portland
3769,,86.0,156,Portland
3770,,78.0,129,Portland
3771,,70.0,170,Portland
3772,,60.0,155,Portland
3773,,49.0,148,Portland
3774,,39.0,182,Portland
3775,,28.0,152,Portland
3776,,18.0,131,Portland
3777,,10.0,130,Portland
3778,,4.0,157,Portland
3779,,1.0,154,Portland
3780,,0.0,158,Portland
3781,,3.0,121,Portland
3782,,9.0,130,Portland
3783,,16.0,138,Portland
3784,,25.0,136,Portland
3785,,35.0,127,Portland
3786,,45.0,153,Portland
3787,,55.0,128,Portland
3788,,65.0,152,Portland
3789,,74.0,140,Portland
3790,,81.0,143,Portland
3791,,88.0,160,Portland
3792,,94.0,151,Portland
3793,,97.0,139,Portland
3794,,99.0,160,Portland
3795,,100.0,159,Portland
3796,,98.0,165,Portland
3797,,95.0,148,Portland
3798,,89.0,177,Portland
3799,,82.0,167,Portland
3800,,74.0,184,Portland
3801,,64.0,138,Portland
3802,,53.0,124,Portland
3803,,42.0,148,Portland
